HOME_AREA,WORK_AREA,PERCENT_TRAVELLERS  (Avg),HOME_LONGITUDE,HOME_LATITUDE,WORK_LONGITUDE,WORK_LATITUDE,TRAVELING_DISTANCE_KM,DIRECT_DISTANCE_KM
ADIALA,WESTRIDGE,0.0021641666666666662,73.05209675000002,33.54623619,73.01947658,33.61226834000001,10.929,7.939979967075861
BAHRIA1_6_PWD,ADIALA,0.0019476666666666668,73.13773117,33.56252679,73.05209675000002,33.54623619,16.616,8.139488363434744
BAHRIA1_6_PWD,BAHRIA8,0.018033666666666667,73.13773117,33.56252679,73.085473,33.495714,14.815,8.86890597449027
BAHRIA1_6_PWD,BHARAKAHU_BANIGALA,0.0023805000000000002,73.13773117,33.56252679,73.18177033,33.73680847,29.783999999999995,19.803331945464297
BAHRIA1_6_PWD,CHAKLALA,0.006564166666666667,73.13773117,33.56252679,73.07507165,33.60093813,14.544,7.2066212677836905
BAHRIA1_6_PWD,DHA1_BAHRIA7,0.022867000000000002,73.13773117,33.56252679,73.10114689,33.54223911,10.977000000000002,4.0721443816388705
BAHRIA1_6_PWD,DHA2_ZARAJ,0.04782566666666666,73.13773117,33.56252679,73.15604531999999,33.53117099,9.355000000000002,3.8777624523675174
BAHRIA1_6_PWD,DHAMIAL_CHAKRI_ROAD,0.001515,73.13773117,33.56252679,73.01000235,33.56066811,20.180000000000003,11.836880126994513
BAHRIA1_6_PWD,DHOKE_HASSU,0.0017311666666666667,73.13773117,33.56252679,73.03386451,33.626641150000005,23.378,11.974017935471887
BAHRIA1_6_PWD,F10_F11_E11_D12,0.004905333333333334,73.13773117,33.56252679,72.99067119,33.692262809999995,29.466999999999995,19.83685442286994
BAHRIA1_6_PWD,F6_F7_E7,0.0059871666666666675,73.13773117,33.56252679,73.06117237,33.72367762,25.039,19.26973280257218
BAHRIA1_6_PWD,F8_E8_F9_E9,0.005265666666666666,73.13773117,33.56252679,73.03277168,33.7134014,24.367,19.38723802630503
BAHRIA1_6_PWD,FAIZABAD_STADIUM_ROAD,0.002596666666666667,73.13773117,33.56252679,73.07357536,33.65196382,17.488,11.584561494710101
BAHRIA1_6_PWD,G10_G11_G12,0.0048330000000000005,73.13773117,33.56252679,73.00632507,33.67167071,27.283000000000005,17.185693254472813
BAHRIA1_6_PWD,G13_G14_GOLRA,0.0015869999999999999,73.13773117,33.56252679,72.95087122,33.64752556,32.714,19.71810638245119
BAHRIA1_6_PWD,G5_F5_DIPLOMATIC_SECRETARIAT,0.007429666666666667,73.13773117,33.56252679,73.09936917,33.72629888,26.307,18.553634969448563
BAHRIA1_6_PWD,G6_G7_BLUE_AREA,0.017312333333333332,73.13773117,33.56252679,73.07453242999999,33.71343576,23.03,17.77102156616782
BAHRIA1_6_PWD,G8_G9,0.011108833333333333,73.13773117,33.56252679,73.04003006,33.69034756,22.382,16.84753633316824
BAHRIA1_6_PWD,GHAURI_BURMA_TOWN_KHANNA,0.014643499999999999,73.13773117,33.56252679,73.13042452,33.62744881999999,13.969,7.250652765928566
BAHRIA1_6_PWD,H10_H11_H12,0.0020196666666666666,73.13773117,33.56252679,72.9999366,33.6462776,28.785,15.798080950301545
BAHRIA1_6_PWD,H13_I14_JHANGI_SYEDAN,0.0016591666666666666,73.13773117,33.56252679,72.95902271,33.62512322,32.458,17.95645528664105
BAHRIA1_6_PWD,H9_I9,0.004905,73.13773117,33.56252679,73.05200624999999,33.66234500000001,20.087999999999997,13.645960851531948
